code,date,stock,market,percentage
DCDS,2019-09-30,VPB,HOSE,3.09
DCDS,2019-09-30,PVS,HNX,3.03
DCDS,2019-09-30,VTP,UpCom,2.61
DCDS,2019-09-30,PVD,HOSE,2.54
DCDS,2019-09-30,DGW,HOSE,2.27
DCDS,2019-08-31,FPT,HOSE,13.40
DCDS,2019-08-31,DGC,HOSE,4.31
DCDS,2019-08-31,MWG,HOSE,4.06
DCDS,2019-08-31,GMD,HOSE,3.52
DCDS,2019-08-31,STB,HOSE,3.32
DCDS,2019-08-31,VPB,HOSE,3.09
DCDS,2019-08-31,PVS,HNX,3.03
DCDS,2019-08-31,VTP,UpCom,2.61
DCDS,2019-08-31,PVD,HOSE,2.54
DCDS,2019-08-31,DGW,HOSE,2.27
DCDS,2019-07-31,FPT,HOSE,13.40
DCDS,2019-07-31,DGC,HOSE,4.31
DCDS,2019-07-31,MWG,HOSE,4.06
DCDS,2019-07-31,GMD,HOSE,3.52
DCDS,2019-07-31,STB,HOSE,3.32
DCDS,2019-07-31,VPB,HOSE,3.09
DCDS,2019-07-31,PVS,HNX,3.03
DCDS,2019-07-31,VTP,UpCom,2.61
DCDS,2019-07-31,PVD,HOSE,2.54
DCDS,2019-07-31,DGW,HOSE,2.27
DCDS,2019-06-30,FPT,HOSE,13.40
DCDS,2019-06-30,DGC,HOSE,4.31
DCDS,2019-06-30,MWG,HOSE,4.06
DCDS,2019-06-30,GMD,HOSE,3.52
DCDS,2019-06-30,STB,HOSE,3.32
DCDS,2019-06-30,VPB,HOSE,3.09
DCDS,2019-06-30,PVS,HNX,3.03
DCDS,2019-06-30,VTP,UpCom,2.61
DCDS,2019-06-30,PVD,HOSE,2.54
DCDS,2019-06-30,DGW,HOSE,2.27
DCDS,2019-05-31,FPT,HOSE,13.40
DCDS,2019-05-31,DGC,HOSE,4.31
DCDS,2019-05-31,MWG,HOSE,4.06
DCDS,2019-05-31,GMD,HOSE,3.52
DCDS,2019-05-31,STB,HOSE,3.32
DCDS,2019-05-31,VPB,HOSE,3.09
DCDS,2019-05-31,PVS,HNX,3.03
DCDS,2019-05-31,VTP,UpCom,2.61
DCDS,2019-05-31,PVD,HOSE,2.54
DCDS,2019-05-31,DGW,HOSE,2.27
DCDS,2019-04-30,FPT,HOSE,13.40
DCDS,2019-04-30,DGC,HOSE,4.31
DCDS,2019-04-30,MWG,HOSE,4.06
DCDS,2019-04-30,GMD,HOSE,3.52
DCDS,2019-04-30,STB,HOSE,3.32
DCDS,2019-04-30,VPB,HOSE,3.09
DCDS,2019-04-30,PVS,HNX,3.03
DCDS,2019-04-30,VTP,UpCom,2.61
DCDS,2019-04-30,PVD,HOSE,2.54
DCDS,2019-04-30,DGW,HOSE,2.27
DCDS,2019-03-31,FPT,HOSE,13.40
DCDS,2019-03-31,DGC,HOSE,4.31
DCDS,2019-03-31,MWG,HOSE,4.06
DCDS,2019-03-31,GMD,HOSE,3.52
DCDS,2019-03-31,STB,HOSE,3.32
DCDS,2019-03-31,VPB,HOSE,3.09
DCDS,2019-03-31,PVS,HNX,3.03
DCDS,2019-03-31,VTP,UpCom,2.61
DCDS,2019-03-31,PVD,HOSE,2.54
DCDS,2019-03-31,DGW,HOSE,2.27
DCDS,2019-02-28,FPT,HOSE,13.40
DCDS,2019-02-28,DGC,HOSE,4.31
DCDS,2019-02-28,MWG,HOSE,4.06
DCDS,2019-02-28,GMD,HOSE,3.52
DCDS,2019-02-28,STB,HOSE,3.32
DCDS,2019-02-28,VPB,HOSE,3.09
DCDS,2019-02-28,PVS,HNX,3.03
DCDS,2019-02-28,VTP,UpCom,2.61
DCDS,2019-02-28,PVD,HOSE,2.54
DCDS,2019-02-28,DGW,HOSE,2.27
DCDS,2019-01-31,FPT,HOSE,13.40
DCDS,2019-01-31,DGC,HOSE,4.31
DCDS,2019-01-31,MWG,HOSE,4.06
DCDS,2019-01-31,GMD,HOSE,3.52
DCDS,2019-01-31,STB,HOSE,3.32
DCDS,2019-01-31,VPB,HOSE,3.09
DCDS,2019-01-31,PVS,HNX,3.03
DCDS,2019-01-31,VTP,UpCom,2.61
DCDS,2019-01-31,PVD,HOSE,2.54
DCDS,2019-01-31,DGW,HOSE,2.27
DCDS,2018-12-31,FPT,HOSE,13.40
DCDS,2018-12-31,DGC,HOSE,4.31
DCDS,2018-12-31,MWG,HOSE,4.06
DCDS,2018-12-31,GMD,HOSE,3.52
DCDS,2018-12-31,STB,HOSE,3.32
DCDS,2018-12-31,VPB,HOSE,3.09
DCDS,2018-12-31,PVS,HNX,3.03
DCDS,2018-12-31,VTP,UpCom,2.61
DCDS,2018-12-31,PVD,HOSE,2.54
DCDS,2018-12-31,DGW,HOSE,2.27
DCDS,2018-11-30,FPT,HOSE,13.40
DCDS,2018-11-30,DGC,HOSE,4.31
DCDS,2018-11-30,MWG,HOSE,4.06
DCDS,2018-11-30,GMD,HOSE,3.52
DCDS,2018-11-30,STB,HOSE,3.32
DCDS,2018-11-30,VPB,HOSE,3.09
DCDS,2018-11-30,PVS,HNX,3.03
DCDS,2018-11-30,VTP,UpCom,2.61
DCDS,2018-11-30,PVD,HOSE,2.54
DCDS,2018-11-30,DGW,HOSE,2.27
DCDS,2018-10-31,FPT,HOSE,13.40
DCDS,2018-10-31,DGC,HOSE,4.31
DCDS,2018-10-31,MWG,HOSE,4.06
DCDS,2018-10-31,GMD,HOSE,3.52
DCDS,2018-10-31,STB,HOSE,3.32
DCDS,2018-10-31,VPB,HOSE,3.09
DCDS,2018-10-31,PVS,HNX,3.03
DCDS,2018-10-31,VTP,UpCom,2.61
DCDS,2018-10-31,PVD,HOSE,2.54
DCDS,2018-10-31,DGW,HOSE,2.27
DCDS,2018-09-30,FPT,HOSE,13.40
DCDS,2018-09-30,DGC,HOSE,4.31
DCDS,2018-09-30,MWG,HOSE,4.06
DCDS,2018-09-30,GMD,HOSE,3.52
DCDS,2018-09-30,STB,HOSE,3.32
DCDS,2018-09-30,VPB,HOSE,3.09
DCDS,2018-09-30,PVS,HNX,3.03
DCDS,2018-09-30,VTP,UpCom,2.61
DCDS,2018-09-30,PVD,HOSE,2.54
DCDS,2018-09-30,DGW,HOSE,2.27
DCDS,2018-08-31,FPT,HOSE,13.40
DCDS,2018-08-31,DGC,HOSE,4.31
DCDS,2018-08-31,MWG,HOSE,4.06
DCDS,2018-08-31,GMD,HOSE,3.52
DCDS,2018-08-31,STB,HOSE,3.32
DCDS,2018-08-31,VPB,HOSE,3.09
DCDS,2018-08-31,PVS,HNX,3.03
DCDS,2018-08-31,VTP,UpCom,2.61
DCDS,2018-08-31,PVD,HOSE,2.54
DCDS,2018-08-31,DGW,HOSE,2.27
DCDS,2018-07-31,FPT,HOSE,13.40
DCDS,2018-07-31,DGC,HOSE,4.31
DCDS,2018-07-31,MWG,HOSE,4.06
DCDS,2018-07-31,GMD,HOSE,3.52
DCDS,2018-07-31,STB,HOSE,3.32
DCDS,2018-07-31,VPB,HOSE,3.09
DCDS,2018-07-31,PVS,HNX,3.03
DCDS,2018-07-31,VTP,UpCom,2.61
DCDS,2018-07-31,PVD,HOSE,2.54
DCDS,2018-07-31,DGW,HOSE,2.27
DCDS,2018-06-30,FPT,HOSE,13.40
DCDS,2018-06-30,DGC,HOSE,4.31
DCDS,2018-06-30,MWG,HOSE,4.06
DCDS,2018-06-30,GMD,HOSE,3.52
DCDS,2018-06-30,STB,HOSE,3.32
DCDS,2018-06-30,VPB,HOSE,3.09
DCDS,2018-06-30,PVS,HNX,3.03
DCDS,2018-06-30,VTP,UpCom,2.61
DCDS,2018-06-30,PVD,HOSE,2.54
DCDS,2018-06-30,DGW,HOSE,2.27
DCDS,2018-05-31,FPT,HOSE,13.40
DCDS,2018-05-31,DGC,HOSE,4.31
DCDS,2018-05-31,MWG,HOSE,4.06
DCDS,2018-05-31,GMD,HOSE,3.52
DCDS,2018-05-31,STB,HOSE,3.32
DCDS,2018-05-31,VPB,HOSE,3.09
DCDS,2018-05-31,PVS,HNX,3.03
DCDS,2018-05-31,VTP,UpCom,2.61
DCDS,2018-05-31,PVD,HOSE,2.54
DCDS,2018-05-31,DGW,HOSE,2.27
DCDS,2018-04-30,FPT,HOSE,13.40
DCDS,2018-04-30,DGC,HOSE,4.31
DCDS,2018-04-30,MWG,HOSE,4.06
DCDS,2018-04-30,GMD,HOSE,3.52
DCDS,2018-04-30,STB,HOSE,3.32
DCDS,2018-04-30,VPB,HOSE,3.09
DCDS,2018-04-30,PVS,HNX,3.03
DCDS,2018-04-30,VTP,UpCom,2.61
DCDS,2018-04-30,PVD,HOSE,2.54
DCDS,2018-04-30,DGW,HOSE,2.27
DCDS,2018-03-31,FPT,HOSE,13.40
DCDS,2018-03-31,DGC,HOSE,4.31
DCDS,2018-03-31,MWG,HOSE,4.06
DCDS,2018-03-31,GMD,HOSE,3.52
DCDS,2018-03-31,STB,HOSE,3.32
DCDS,2018-03-31,VPB,HOSE,3.09
DCDS,2018-03-31,PVS,HNX,3.03
DCDS,2018-03-31,VTP,UpCom,2.61
DCDS,2018-03-31,PVD,HOSE,2.54
DCDS,2018-03-31,DGW,HOSE,2.27
DCDS,2018-02-28,FPT,HOSE,13.40
DCDS,2018-02-28,DGC,HOSE,4.31
DCDS,2018-02-28,MWG,HOSE,4.06
DCDS,2018-02-28,GMD,HOSE,3.52
DCDS,2018-02-28,STB,HOSE,3.32
DCDS,2018-02-28,VPB,HOSE,3.09
DCDS,2018-02-28,PVS,HNX,3.03
DCDS,2018-02-28,VTP,UpCom,2.61
DCDS,2018-02-28,PVD,HOSE,2.54
DCDS,2018-02-28,DGW,HOSE,2.27
DCDS,2018-01-31,FPT,HOSE,13.40
DCDS,2018-01-31,DGC,HOSE,4.31
DCDS,2018-01-31,MWG,HOSE,4.06
DCDS,2018-01-31,GMD,HOSE,3.52
DCDS,2018-01-31,STB,HOSE,3.32
DCDS,2018-01-31,VPB,HOSE,3.09
DCDS,2018-01-31,PVS,HNX,3.03
DCDS,2018-01-31,VTP,UpCom,2.61
DCDS,2018-01-31,PVD,HOSE,2.54
DCDS,2018-01-31,DGW,HOSE,2.27
DCDS,2017-12-31,FPT,HOSE,13.40
DCDS,2017-12-31,DGC,HOSE,4.31
DCDS,2017-12-31,MWG,HOSE,4.06
DCDS,2017-12-31,GMD,HOSE,3.52
DCDS,2017-12-31,STB,HOSE,3.32
DCDS,2017-12-31,VPB,HOSE,3.09
DCDS,2017-12-31,PVS,HNX,3.03
DCDS,2017-12-31,VTP,UpCom,2.61
DCDS,2017-12-31,PVD,HOSE,2.54
DCDS,2017-12-31,DGW,HOSE,2.27
DCDS,2017-11-30,FPT,HOSE,13.40
DCDS,2017-11-30,DGC,HOSE,4.31
DCDS,2017-11-30,MWG,HOSE,4.06
DCDS,2017-11-30,GMD,HOSE,3.52
DCDS,2017-11-30,STB,HOSE,3.32
DCDS,2017-11-30,VPB,HOSE,3.09
DCDS,2017-11-30,PVS,HNX,3.03
DCDS,2017-11-30,VTP,UpCom,2.61
DCDS,2017-11-30,PVD,HOSE,2.54
DCDS,2017-11-30,DGW,HOSE,2.27
DCDS,2017-10-31,FPT,HOSE,13.40
DCDS,2017-10-31,DGC,HOSE,4.31
DCDS,2017-10-31,MWG,HOSE,4.06
DCDS,2017-10-31,GMD,HOSE,3.52
DCDS,2017-10-31,STB,HOSE,3.32
DCDS,2017-10-31,VPB,HOSE,3.09
DCDS,2017-10-31,PVS,HNX,3.03
DCDS,2017-10-31,VTP,UpCom,2.61
DCDS,2017-10-31,PVD,HOSE,2.54
DCDS,2017-10-31,DGW,HOSE,2.27
DCDS,2017-09-30,FPT,HOSE,13.40
DCDS,2017-09-30,DGC,HOSE,4.31
DCDS,2017-09-30,MWG,HOSE,4.06
DCDS,2017-09-30,GMD,HOSE,3.52
DCDS,2017-09-30,STB,HOSE,3.32
DCDS,2017-09-30,VPB,HOSE,3.09
DCDS,2017-09-30,PVS,HNX,3.03
DCDS,2017-09-30,VTP,UpCom,2.61
DCDS,2017-09-30,PVD,HOSE,2.54
DCDS,2017-09-30,DGW,HOSE,2.27
DCDS,2017-08-31,FPT,HOSE,13.40
DCDS,2017-08-31,DGC,HOSE,4.31
DCDS,2017-08-31,MWG,HOSE,4.06
DCDS,2017-08-31,GMD,HOSE,3.52
DCDS,2017-08-31,STB,HOSE,3.32
DCDS,2017-08-31,VPB,HOSE,3.09
DCDS,2017-08-31,PVS,HNX,3.03
DCDS,2017-08-31,VTP,UpCom,2.61
DCDS,2017-08-31,PVD,HOSE,2.54
DCDS,2017-08-31,DGW,HOSE,2.27
DCDS,2017-08-28,FPT,HOSE,13.40
DCDS,2017-08-28,DGC,HOSE,4.31
DCDS,2017-08-28,MWG,HOSE,4.06
DCDS,2017-08-28,GMD,HOSE,3.52
DCDS,2017-08-28,STB,HOSE,3.32
DCDS,2017-08-28,VPB,HOSE,3.09
DCDS,2017-08-28,PVS,HNX,3.03
DCDS,2017-08-28,VTP,UpCom,2.61
DCDS,2017-08-28,PVD,HOSE,2.54
DCDS,2017-08-28,DGW,HOSE,2.27
DCDS,2017-07-31,FPT,HOSE,13.40
DCDS,2017-07-31,DGC,HOSE,4.31
DCDS,2017-07-31,MWG,HOSE,4.06
DCDS,2017-07-31,GMD,HOSE,3.52
DCDS,2017-07-31,STB,HOSE,3.32
DCDS,2017-07-31,VPB,HOSE,3.09
DCDS,2017-07-31,PVS,HNX,3.03
DCDS,2017-07-31,VTP,UpCom,2.61
DCDS,2017-07-31,PVD,HOSE,2.54
DCDS,2017-07-31,DGW,HOSE,2.27
DCDS,2017-06-30,FPT,HOSE,13.40
DCDS,2017-06-30,DGC,HOSE,4.31
DCDS,2017-06-30,MWG,HOSE,4.06
DCDS,2017-06-30,GMD,HOSE,3.52
DCDS,2017-06-30,STB,HOSE,3.32
DCDS,2017-06-30,VPB,HOSE,3.09
DCDS,2017-06-30,PVS,HNX,3.03
DCDS,2017-06-30,VTP,UpCom,2.61
DCDS,2017-06-30,PVD,HOSE,2.54
DCDS,2017-06-30,DGW,HOSE,2.27
DCDS,2017-05-31,FPT,HOSE,13.40
DCDS,2017-05-31,DGC,HOSE,4.31
DCDS,2017-05-31,MWG,HOSE,4.06
DCDS,2017-05-31,GMD,HOSE,3.52
DCDS,2017-05-31,STB,HOSE,3.32
DCDS,2017-05-31,VPB,HOSE,3.09
DCDS,2017-05-31,PVS,HNX,3.03
DCDS,2017-05-31,VTP,UpCom,2.61
DCDS,2017-05-31,PVD,HOSE,2.54
DCDS,2017-05-31,DGW,HOSE,2.27
DCDS,2017-04-30,FPT,HOSE,13.40
DCDS,2017-04-30,DGC,HOSE,4.31
DCDS,2017-04-30,MWG,HOSE,4.06
DCDS,2017-04-30,GMD,HOSE,3.52
DCDS,2017-04-30,STB,HOSE,3.32
DCDS,2017-04-30,VPB,HOSE,3.09
DCDS,2017-04-30,PVS,HNX,3.03
DCDS,2017-04-30,VTP,UpCom,2.61
DCDS,2017-04-30,PVD,HOSE,2.54
DCDS,2017-04-30,DGW,HOSE,2.27
DCDS,2017-03-31,FPT,HOSE,13.40
DCDS,2017-03-31,DGC,HOSE,4.31
DCDS,2017-03-31,MWG,HOSE,4.06
DCDS,2017-03-31,GMD,HOSE,3.52
DCDS,2017-03-31,STB,HOSE,3.32
DCDS,2017-03-31,VPB,HOSE,3.09
DCDS,2017-03-31,PVS,HNX,3.03
DCDS,2017-03-31,VTP,UpCom,2.61
DCDS,2017-03-31,PVD,HOSE,2.54
DCDS,2017-03-31,DGW,HOSE,2.27
DCDS,2017-02-28,FPT,HOSE,13.40
DCDS,2017-02-28,DGC,HOSE,4.31
DCDS,2017-02-28,MWG,HOSE,4.06
DCDS,2017-02-28,GMD,HOSE,3.52
DCDS,2017-02-28,STB,HOSE,3.32
DCDS,2017-02-28,VPB,HOSE,3.09
DCDS,2017-02-28,PVS,HNX,3.03
DCDS,2017-02-28,VTP,UpCom,2.61
DCDS,2017-02-28,PVD,HOSE,2.54
DCDS,2017-02-28,DGW,HOSE,2.27
DCDS,2017-01-31,FPT,HOSE,13.40
DCDS,2017-01-31,DGC,HOSE,4.31
DCDS,2017-01-31,MWG,HOSE,4.06
DCDS,2017-01-31,GMD,HOSE,3.52
DCDS,2017-01-31,STB,HOSE,3.32
DCDS,2017-01-31,VPB,HOSE,3.09
DCDS,2017-01-31,PVS,HNX,3.03
DCDS,2017-01-31,VTP,UpCom,2.61
DCDS,2017-01-31,PVD,HOSE,2.54
DCDS,2017-01-31,DGW,HOSE,2.27
DCDS,2016-12-31,FPT,HOSE,13.40
DCDS,2016-12-31,DGC,HOSE,4.31
DCDS,2016-12-31,MWG,HOSE,4.06
DCDS,2016-12-31,GMD,HOSE,3.52
DCDS,2016-12-31,STB,HOSE,3.32
DCDS,2016-12-31,VPB,HOSE,3.09
DCDS,2016-12-31,PVS,HNX,3.03
DCDS,2016-12-31,VTP,UpCom,2.61
DCDS,2016-12-31,PVD,HOSE,2.54
DCDS,2016-12-31,DGW,HOSE,2.27
DCDS,2016-11-30,FPT,HOSE,13.40
DCDS,2016-11-30,DGC,HOSE,4.31
DCDS,2016-11-30,MWG,HOSE,4.06
DCDS,2016-11-30,GMD,HOSE,3.52
DCDS,2016-11-30,STB,HOSE,3.32
DCDS,2016-11-30,VPB,HOSE,3.09
DCDS,2016-11-30,PVS,HNX,3.03
DCDS,2016-11-30,VTP,UpCom,2.61
DCDS,2016-11-30,PVD,HOSE,2.54
DCDS,2016-11-30,DGW,HOSE,2.27
DCDS,2016-10-31,FPT,HOSE,13.40
DCDS,2016-10-31,DGC,HOSE,4.31
DCDS,2016-10-31,MWG,HOSE,4.06
DCDS,2016-10-31,GMD,HOSE,3.52
DCDS,2016-10-31,STB,HOSE,3.32
DCDS,2016-10-31,VPB,HOSE,3.09
DCDS,2016-10-31,PVS,HNX,3.03
DCDS,2016-10-31,VTP,UpCom,2.61
DCDS,2016-10-31,PVD,HOSE,2.54
DCDS,2016-10-31,DGW,HOSE,2.27
DCDS,2016-09-30,FPT,HOSE,13.40
DCDS,2016-09-30,DGC,HOSE,4.31
DCDS,2016-09-30,MWG,HOSE,4.06
DCDS,2016-09-30,GMD,HOSE,3.52
DCDS,2016-09-30,STB,HOSE,3.32
DCDS,2016-09-30,VPB,HOSE,3.09
DCDS,2016-09-30,PVS,HNX,3.03
DCDS,2016-09-30,VTP,UpCom,2.61
DCDS,2016-09-30,PVD,HOSE,2.54
DCDS,2016-09-30,DGW,HOSE,2.27
DCDS,2016-08-31,FPT,HOSE,13.40
DCDS,2016-08-31,DGC,HOSE,4.31
DCDS,2016-08-31,MWG,HOSE,4.06
DCDS,2016-08-31,GMD,HOSE,3.52
DCDS,2016-08-31,STB,HOSE,3.32
DCDS,2016-08-31,VPB,HOSE,3.09
DCDS,2016-08-31,PVS,HNX,3.03
DCDS,2016-08-31,VTP,UpCom,2.61
DCDS,2016-08-31,PVD,HOSE,2.54
DCDS,2016-08-31,DGW,HOSE,2.27
DCDS,2016-07-31,FPT,HOSE,13.40
DCDS,2016-07-31,DGC,HOSE,4.31
DCDS,2016-07-31,MWG,HOSE,4.06
DCDS,2016-07-31,GMD,HOSE,3.52
DCDS,2016-07-31,STB,HOSE,3.32
DCDS,2016-07-31,VPB,HOSE,3.09
DCDS,2016-07-31,PVS,HNX,3.03
DCDS,2016-07-31,VTP,UpCom,2.61
DCDS,2016-07-31,PVD,HOSE,2.54
DCDS,2016-07-31,DGW,HOSE,2.27
DCDS,2016-06-30,FPT,HOSE,13.40
DCDS,2016-06-30,DGC,HOSE,4.31
DCDS,2016-06-30,MWG,HOSE,4.06
DCDS,2016-06-30,GMD,HOSE,3.52
DCDS,2016-06-30,STB,HOSE,3.32
DCDS,2016-06-30,VPB,HOSE,3.09
DCDS,2016-06-30,PVS,HNX,3.03
DCDS,2016-06-30,VTP,UpCom,2.61
DCDS,2016-06-30,PVD,HOSE,2.54
DCDS,2016-06-30,DGW,HOSE,2.27
DCDS,2016-05-31,FPT,HOSE,13.40
DCDS,2016-05-31,DGC,HOSE,4.31
DCDS,2016-05-31,MWG,HOSE,4.06
DCDS,2016-05-31,GMD,HOSE,3.52
DCDS,2016-05-31,STB,HOSE,3.32
DCDS,2016-05-31,VPB,HOSE,3.09
DCDS,2016-05-31,PVS,HNX,3.03
DCDS,2016-05-31,VTP,UpCom,2.61
DCDS,2016-05-31,PVD,HOSE,2.54
DCDS,2016-05-31,DGW,HOSE,2.27
DCDS,2016-04-30,FPT,HOSE,13.40
DCDS,2016-04-30,DGC,HOSE,4.31
DCDS,2016-04-30,MWG,HOSE,4.06
DCDS,2016-04-30,GMD,HOSE,3.52
DCDS,2016-04-30,STB,HOSE,3.32
DCDS,2016-04-30,VPB,HOSE,3.09
DCDS,2016-04-30,PVS,HNX,3.03
DCDS,2016-04-30,VTP,UpCom,2.61
DCDS,2016-04-30,PVD,HOSE,2.54
DCDS,2016-04-30,DGW,HOSE,2.27
DCDS,2016-03-31,FPT,HOSE,13.40
DCDS,2016-03-31,DGC,HOSE,4.31
DCDS,2016-03-31,MWG,HOSE,4.06
DCDS,2016-03-31,GMD,HOSE,3.52
DCDS,2016-03-31,STB,HOSE,3.32
DCDS,2016-03-31,VPB,HOSE,3.09
DCDS,2016-03-31,PVS,HNX,3.03
DCDS,2016-03-31,VTP,UpCom,2.61
DCDS,2016-03-31,PVD,HOSE,2.54
DCDS,2016-03-31,DGW,HOSE,2.27
DCDS,2016-03-18,FPT,HOSE,13.40
DCDS,2016-03-18,DGC,HOSE,4.31
DCDS,2016-03-18,MWG,HOSE,4.06
DCDS,2016-03-18,GMD,HOSE,3.52
DCDS,2016-03-18,STB,HOSE,3.32
DCDS,2016-03-18,VPB,HOSE,3.09
DCDS,2016-03-18,PVS,HNX,3.03
DCDS,2016-03-18,VTP,UpCom,2.61
DCDS,2016-03-18,PVD,HOSE,2.54
DCDS,2016-03-18,DGW,HOSE,2.27
DCDS,2016-02-29,FPT,HOSE,13.40
DCDS,2016-02-29,DGC,HOSE,4.31
DCDS,2016-02-29,MWG,HOSE,4.06
DCDS,2016-02-29,GMD,HOSE,3.52
DCDS,2016-02-29,STB,HOSE,3.32
DCDS,2016-02-29,VPB,HOSE,3.09
DCDS,2016-02-29,PVS,HNX,3.03
DCDS,2016-02-29,VTP,UpCom,2.61
DCDS,2016-02-29,PVD,HOSE,2.54
DCDS,2016-02-29,DGW,HOSE,2.27
DCDS,2016-01-01,FPT,HOSE,13.40
DCDS,2016-01-01,DGC,HOSE,4.31
DCDS,2016-01-01,MWG,HOSE,4.06
DCDS,2016-01-01,GMD,HOSE,3.52
DCDS,2016-01-01,STB,HOSE,3.32
DCDS,2016-01-01,VPB,HOSE,3.09
DCDS,2016-01-01,PVS,HNX,3.03
DCDS,2016-01-01,VTP,UpCom,2.61
DCDS,2016-01-01,PVD,HOSE,2.54
DCDS,2016-01-01,DGW,HOSE,2.27
DCDS,2015-12-30,FPT,HOSE,13.40
DCDS,2015-12-30,DGC,HOSE,4.31
DCDS,2015-12-30,MWG,HOSE,4.06
DCDS,2015-12-30,GMD,HOSE,3.52
DCDS,2015-12-30,STB,HOSE,3.32
DCDS,2015-12-30,VPB,HOSE,3.09
DCDS,2015-12-30,PVS,HNX,3.03
DCDS,2015-12-30,VTP,UpCom,2.61
DCDS,2015-12-30,PVD,HOSE,2.54
DCDS,2015-12-30,DGW,HOSE,2.27
